date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:13	24668/24668	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:25%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-107.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-107.jpg	(from https://htmldemo.net/khobor/khobor/category-fashion.html)
14:35:13	14637/14637	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:26%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-108.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-108.jpg	(from https://htmldemo.net/khobor/khobor/category-fashion.html)
14:35:13	2951/2951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:08:22%20GMT	https://htmldemo.net/khobor/khobor/img/bg/page-banner-politic.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/bg/page-banner-politic.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:14	16544/16544	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:26%20GMT	https://htmldemo.net/khobor/khobor/img/banner/page-banner-politic.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/banner/page-banner-politic.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:14	30590/30590	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:27%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-149.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-149.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:14	22056/22056	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:28%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-150.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-150.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:14	17802/17802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:08:23%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-151.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-151.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:15	39737/39737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:29%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-152.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-152.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:15	47501/47501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:08:23%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-144.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-144.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:15	48255/48255	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:29%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-145.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-145.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:15	27135/27135	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:08:24%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-146.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-146.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:15	47753/47753	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:30%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-147.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-147.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:16	32296/32296	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:30%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-148.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-148.jpg	(from https://htmldemo.net/khobor/khobor/category-politic.html)
14:35:16	30386/30386	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:49:31%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-133.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-133.jpg	(from https://htmldemo.net/khobor/khobor/blog-details.html)
14:35:16	10629/10629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:08:25%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-134.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-134.jpg	(from https://htmldemo.net/khobor/khobor/blog-details.html)
